Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity
600156,API,Olark Chat,No,No,1,0,0,0,Email Opened,India,Travel and Tourism,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Other Cities of Maharashtra,,,,,No,No,Email Opened
600153,API,Olark Chat,No,No,0,0,0,0,Email Opened,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,,,,,,No,No,Email Opened
600148,Landing Page Submission,Direct Traffic,No,No,1,8,1032,8,Email Opened,India,Business Administration,,Other,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,,Mumbai,,,,,No,No,Email Opened
600140,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,,,,,,No,No,Olark Chat Conversation
600139,API,Organic Search,No,No,1,4,1379,4,SMS Sent,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,,,,,No,No,SMS Sent
600123,Landing Page Submission,Organic Search,Yes,No,0,2,239,2,SMS Sent,India,"Banking, Investment And Insurance",Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,,Thane & Outskirts,,,,,No,No,SMS Sent
600114,Landing Page Submission,Google,No,No,0,5,158,5,Email Opened,India,Hospitality Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested  in full time MBA,Low in Relevance,No,No,Other Leads,Mumbai,,,,,No,No,Email Opened
600105,API,Google,No,No,0,4,307,4,Converted to Lead,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,,,,,,No,No,Modified
600103,API,Google,No,No,0,1,32,1,Converted to Lead,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,,,,,,No,No,Modified
600091,Landing Page Submission,Direct Traffic,No,No,0,4,77,2,SMS Sent,India,Marketing Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,number not provided,Might be,No,No,,Mumbai,,,,,No,Yes,SMS Sent
600088,API,Olark Chat,No,No,0,0,0,0,Email Opened,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,,,,,,No,No,Email Opened
600081,API,Google,No,No,1,2,154,2,Email Opened,India,IT Projects Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,,,,,No,No,Email Opened
600079,Landing Page Submission,Google,No,No,0,4,75,4,Form Submitted on Website,India,Supply Chain Management,Online Search,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),Worst,No,No,,Thane & Outskirts,,,,,No,No,Modified
600073,Landing Page Submission,Google,Yes,No,0,5,17,5,Email Bounced,India,Human Resource Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Not Sure,No,No,,Mumbai,,,,,No,No,Modified
600072,Landing Page Submission,Direct Traffic,No,No,1,2,707,2,SMS Sent,India,"Banking, Investment And Insurance",,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,14,20,No,Yes,SMS Sent
600047,API,Olark Chat,No,No,0,0,0,0,Email Opened,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,,,,,No,No,Email Opened
600045,Landing Page Submission,Direct Traffic,Yes,No,0,2,550,2,Email Bounced,India,Marketing Management,,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Mumbai,,,,,No,No,Modified
600019,API,Google,No,No,1,2,1639,1,SMS Sent,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,,,,,No,No,SMS Sent
600018,API,Organic Search,No,No,1,9,42,4.5,Email Opened,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Other Cities of Maharashtra,,,,,No,No,Modified
600013,Landing Page Submission,Direct Traffic,No,No,1,8,1335,8,SMS Sent,India,Human Resource Management,,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,,Mumbai,,,,,No,Yes,SMS Sent
599990,API,Organic Search,No,No,1,2,576,2,SMS Sent,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,,,,,No,No,SMS Sent
599985,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Not Sure,No,No,,,,,,,No,No,Modified
599977,Landing Page Submission,Direct Traffic,No,No,0,2,558,2,Email Opened,India,IT Projects Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,,Mumbai,,,,,No,Yes,Email Opened
599976,Landing Page Submission,Direct Traffic,No,No,0,1,562,1,Converted to Lead,India,Finance Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,Mumbai,,,,,No,Yes,Modified
599970,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,India,Others,,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,,,,,,No,No,Modified
599959,Landing Page Submission,Google,No,No,0,3,129,3,SMS Sent,India,Human Resource Management,Multiple Sources,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,,Other Cities of Maharashtra,,,,,No,No,SMS Sent
599958,Landing Page Submission,Direct Traffic,No,No,0,4,74,2,SMS Sent,India,International Business,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,,Thane & Outskirts,,,,,No,Yes,SMS Sent
599957,Landing Page Submission,Organic Search,Yes,No,1,5,174,5,SMS Sent,India,Healthcare Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Other Cities,,,,,No,Yes,SMS Sent
599955,Landing Page Submission,Direct Traffic,No,No,0,4,213,4,SMS Sent,India,Business Administration,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Might be,No,No,,Thane & Outskirts,,,,,No,Yes,SMS Sent
599945,Landing Page Submission,Organic Search,No,No,0,6,1102,6,Email Opened,India,International Business,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,number not provided,Not Sure,No,No,,Mumbai,,,,,No,Yes,Email Opened
599943,Landing Page Submission,Google,Yes,No,0,5,11,2.5,SMS Sent,India,Finance Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Not Sure,No,No,,Other Cities,,,,,No,No,SMS Sent
599932,Landing Page Submission,Google,No,No,1,5,967,2.5,Email Opened,India,IT Projects Management,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,,Thane & Outskirts,02.Medium,02.Medium,15,14,No,No,Email Opened
599931,Landing Page Submission,Google,Yes,No,0,4,132,4,SMS Sent,India,Operations Management,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,,Other Metro Cities,,,,,No,No,SMS Sent
599922,Landing Page Submission,Direct Traffic,Yes,No,0,1,69,1,Email Bounced,India,Rural and Agribusiness,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Not Sure,No,No,,Other Metro Cities,,,,,No,Yes,Modified
599861,Landing Page Submission,Organic Search,No,No,0,3,29,3,Converted to Lead,India,Travel and Tourism,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,,Other Metro Cities,,,,,No,Yes,Modified
599857,Landing Page Submission,Direct Traffic,No,No,0,3,4,1.5,SMS Sent,India,Business Administration,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,,Mumbai,,,,,No,Yes,SMS Sent
599856,Landing Page Submission,Direct Traffic,No,No,0,2,198,2,SMS Sent,India,Human Resource Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,,Other Cities,,,,,No,Yes,SMS Sent
599852,API,Organic Search,No,No,0,2,1581,2,SMS Sent,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,,,,,,,No,No,SMS Sent
599792,Landing Page Submission,Direct Traffic,Yes,No,0,3,385,3,Email Bounced,India,Travel and Tourism,,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,Mumbai,,,,,No,Yes,Modified
599738,Landing Page Submission,Organic Search,No,No,0,5,67,5,SMS Sent,India,Media and Advertising,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,,Mumbai,,,,,No,Yes,SMS Sent
599735,API,Olark Chat,No,No,0,0,0,0,Email Opened,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,,,,,,,No,No,Email Opened
599724,Landing Page Submission,Direct Traffic,No,No,1,5,813,2.5,SMS Sent,India,Human Resource Management,,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,Mumbai,,,,,No,Yes,SMS Sent
599715,Landing Page Submission,Google,No,No,0,2,172,2,Form Submitted on Website,India,Marketing Management,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested  in full time MBA,Not Sure,No,No,,Mumbai,,,,,No,No,Modified
599707,Landing Page Submission,Direct Traffic,No,No,0,7,22,7,SMS Sent,India,IT Projects Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,,Mumbai,,,,,No,Yes,SMS Sent
599700,API,Google,Yes,No,1,9,1046,1.8,SMS Sent,India,Finance Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,Other Metro Cities,,,,,No,Yes,SMS Sent
599687,Landing Page Submission,Direct Traffic,Yes,No,0,1,17,1,Email Bounced,India,Hospitality Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,invalid number,Worst,No,No,,Mumbai,,,,,No,Yes,Modified
599682,Landing Page Submission,Organic Search,No,No,1,5,738,5,SMS Sent,India,Healthcare Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Other Cities of Maharashtra,,,,,No,Yes,SMS Sent
599679,Landing Page Submission,Organic Search,No,No,1,5,660,5,SMS Sent,India,Healthcare Management,,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Other Metro Cities,,,,,No,Yes,SMS Sent
599678,API,Olark Chat,No,No,1,0,0,0,Approached upfront,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,Might be,No,No,,,,,,,No,No,Modified
599669,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,,,,,No,No,Olark Chat Conversation
599666,API,Organic Search,No,No,1,4,1281,4,SMS Sent,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,,,,,No,No,SMS Sent
599661,API,Olark Chat,No,No,0,0,0,0,Email Opened,India,Others,,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,,,,,No,No,Email Opened
599643,Landing Page Submission,Google,No,No,1,7,300,1.75,SMS Sent,India,Business Administration,Social Media,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Mumbai,,,,,No,No,SMS Sent
599633,Landing Page Submission,Google,No,No,0,5,446,2.5,Email Opened,India,Marketing Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,,Mumbai,,,,,No,No,Email Opened
599626,API,Olark Chat,No,No,1,0,0,0,Email Opened,India,Finance Management,,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Other Leads,Other Cities,,,,,No,No,Email Opened
599615,API,Organic Search,No,No,0,4,313,4,SMS Sent,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,,,,,No,No,SMS Sent
599610,Lead Add Form,Welingak Website,No,No,1,0,0,0,SMS Sent,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,,,,,No,No,SMS Sent
599608,Landing Page Submission,Google,No,No,0,1,367,1,Converted to Lead,India,Marketing Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested  in full time MBA,Worst,No,No,Other Leads,Mumbai,,,,,No,No,Modified
599600,Landing Page Submission,Google,No,No,0,6,1292,6,SMS Sent,India,Marketing Management,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,,Mumbai,,,,,No,No,SMS Sent
599590,Landing Page Submission,Organic Search,No,No,0,5,363,2.5,SMS Sent,India,E-COMMERCE,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,,Mumbai,,,,,No,Yes,SMS Sent
599588,Landing Page Submission,Google,No,No,0,5,160,5,SMS Sent,India,International Business,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,,Mumbai,,,,,No,Yes,SMS Sent
599583,Landing Page Submission,Direct Traffic,No,No,0,2,170,2,Email Opened,India,IT Projects Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,,Other Metro Cities,,,,,No,Yes,Email Opened
599578,Lead Add Form,Reference,No,No,1,,1558,,,India,Finance Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Other Cities,,,,,No,No,Modified
599576,Landing Page Submission,Direct Traffic,No,No,0,11,3,1.22,Page Visited on Website,India,Business Administration,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Graduation in progress,Worst,No,No,Other Leads,Other Cities,03.Low,02.Medium,10,16,No,Yes,Page Visited on Website
599573,Lead Add Form,Welingak Website,No,No,1,,417,,,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,Not Sure,No,No,,,,,,,No,No,Modified
599571,Landing Page Submission,Direct Traffic,No,No,0,5,391,5,SMS Sent,India,Marketing Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,,Mumbai,,,,,No,Yes,SMS Sent
599567,Landing Page Submission,Direct Traffic,No,No,0,2,370,2,SMS Sent,India,Human Resource Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,,Other Cities of Maharashtra,,,,,No,Yes,SMS Sent
599562,API,Google,No,No,0,3,397,3,Olark Chat Conversation,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,,,,,No,No,Olark Chat Conversation
599550,Lead Add Form,Reference,No,No,1,0,0,0,Email Opened,India,Operations Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Other Cities of Maharashtra,,,,,No,No,Modified
599548,Landing Page Submission,Direct Traffic,Yes,No,0,1,134,1,Email Bounced,India,Operations Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Mumbai,,,,,No,Yes,Modified
599542,API,Olark Chat,No,No,0,0,0,0,Email Opened,India,Others,,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,,,,,No,No,Email Opened
599539,API,Olark Chat,No,No,1,0,0,0,Email Opened,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,,,,,No,No,Email Opened
599515,Landing Page Submission,Direct Traffic,No,No,1,5,1062,5,SMS Sent,India,Healthcare Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,,Other Cities of Maharashtra,,,,,No,No,SMS Sent
599513,Landing Page Submission,Google,No,No,0,2,729,2,Email Opened,India,"Banking, Investment And Insurance",Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Not Sure,No,No,,Mumbai,,,,,No,No,Email Opened
599501,Lead Add Form,Reference,No,No,1,,266,,,India,Supply Chain Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Mumbai,,,,,No,No,Modified
599500,Landing Page Submission,Organic Search,No,No,1,4,1199,2,SMS Sent,India,Hospitality Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,Other Metro Cities,,,,,No,Yes,SMS Sent
599497,API,Google,No,No,1,2,996,1,Email Opened,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,,,,,No,No,Email Opened
599482,Landing Page Submission,Direct Traffic,No,No,1,3,1123,3,SMS Sent,India,Operations Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,,Other Cities of Maharashtra,,,,,No,Yes,SMS Sent
599467,Landing Page Submission,Google,No,No,1,5,443,5,SMS Sent,India,Operations Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,,Other Metro Cities,,,,,No,No,SMS Sent
599463,API,Olark Chat,Yes,No,0,0,0,0,Email Bounced,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,Not Sure,No,No,,,,,,,No,No,Modified
599459,Landing Page Submission,Google,No,No,0,3,32,3,SMS Sent,India,Marketing Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,,Mumbai,,,,,No,No,SMS Sent
599458,API,Olark Chat,No,No,0,0,0,0,Email Link Clicked,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),Not Sure,No,No,,,,,,,No,No,Email Link Clicked
599453,API,Olark Chat,No,No,0,0,0,0,Email Link Clicked,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),Not Sure,No,No,,,,,,,No,No,Email Link Clicked
