Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity
593498,Landing Page Submission,Direct Traffic,0,0,1,4.0,53,2.0,SMS Sent,India,Operations Management,Student of SomeSchool,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Other Cities of Maharashtra,Missing,Missing,Missing,Missing,0,0,SMS Sent
593482,Landing Page Submission,Direct Traffic,0,0,0,8.0,698,2.0,Email Opened,India,Finance Management,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,2,3,13.0,18.0,0,1,Email Opened
593476,Landing Page Submission,Organic Search,0,0,0,6.0,170,3.0,Unreachable,India,Retail Management,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Other Cities of Maharashtra,2,3,14.0,17.0,0,1,Unreachable
593446,Landing Page Submission,Direct Traffic,0,0,0,1.0,24,1.0,Converted to Lead,India,Supply Chain Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Already a student,3,0,0,Missing,Mumbai,3,3,16.0,18.0,0,1,Modified
593445,Landing Page Submission,Direct Traffic,0,0,0,2.0,1293,2.0,Converted to Lead,United Arab Emirates,IT Projects Management,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Other Metro Cities,2,2,15.0,13.0,0,0,Modified
593438,Landing Page Submission,Direct Traffic,0,0,0,2.0,227,2.0,SMS Sent,India,Supply Chain Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,switched off,3,0,0,Missing,Other Metro Cities,2,2,14.0,16.0,0,0,SMS Sent
593436,Landing Page Submission,Direct Traffic,0,0,1,4.0,1256,4.0,SMS Sent,India,Services Excellence,Missing,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Potential Lead,Mumbai,2,3,15.0,17.0,0,1,SMS Sent
593433,Landing Page Submission,Organic Search,1,0,1,7.0,564,7.0,SMS Sent,India,Human Resource Management,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,1,3,11.0,18.0,0,1,Modified
593432,API,Olark Chat,0,0,0,0.0,0,0.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,3,2,17.0,15.0,0,0,Modified
593410,Landing Page Submission,Direct Traffic,0,0,0,4.0,1106,1.33,Olark Chat Conversation,India,Retail Management,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,1,3,12.0,18.0,0,1,Modified
593407,Landing Page Submission,Direct Traffic,0,0,0,7.0,423,7.0,SMS Sent,India,Business Administration,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,4,0,0,Missing,Mumbai,2,3,13.0,18.0,0,1,SMS Sent
593400,Lead Add Form,Missing,1,0,0,Missing,926,Missing,Email Bounced,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Missing,Missing,2,2,15.0,16.0,0,0,Modified
593398,API,Google,0,0,0,5.0,431,1.25,Email Opened,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Already a student,1,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
593392,API,Olark Chat,0,0,0,10.0,947,5.0,SMS Sent,India,Retail Management,Online Search,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,2,2,15.0,16.0,0,0,Modified
593376,Landing Page Submission,Direct Traffic,0,0,0,2.0,413,2.0,SMS Sent,India,Marketing Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,switched off,3,0,0,Missing,Other Metro Cities,2,2,14.0,16.0,0,1,SMS Sent
593374,Lead Add Form,Missing,1,0,1,0.0,0,0.0,SMS Sent,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,5,0,0,Missing,Missing,2,2,14.0,16.0,0,0,SMS Sent
593369,Landing Page Submission,Google,0,0,1,3.0,381,3.0,SMS Sent,India,Finance Management,Online Search,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Thane & Outskirts,2,3,15.0,17.0,0,0,SMS Sent
593368,Landing Page Submission,Google,0,0,0,4.0,281,2.0,Email Opened,India,Operations Management,Online Search,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Thane & Outskirts,1,3,11.0,17.0,0,0,Email Opened
593359,Landing Page Submission,Direct Traffic,0,0,0,3.0,39,3.0,Converted to Lead,India,IT Projects Management,Student of SomeSchool,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,2,2,14.0,15.0,0,0,Modified
593352,API,Google,1,0,0,2.0,858,2.0,SMS Sent,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,1,2,12.0,15.0,0,0,Modified
593339,Landing Page Submission,Direct Traffic,0,0,0,2.0,423,2.0,Email Opened,India,Finance Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Busy,3,0,0,Missing,Mumbai,3,3,16.0,18.0,0,1,Email Opened
593336,API,Olark Chat,1,0,0,0.0,0,0.0,Email Bounced,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,2,2,15.0,15.0,0,0,Email Bounced
593325,Landing Page Submission,Google,0,0,0,4.0,35,4.0,Email Opened,India,Finance Management,Online Search,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Not doing further education,3,0,0,Missing,Other Metro Cities,3,2,16.0,16.0,0,0,Email Opened
593315,API,Direct Traffic,0,0,1,5.0,209,5.0,SMS Sent,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,5,0,0,Missing,Missing,2,2,14.0,15.0,0,0,SMS Sent
593314,Landing Page Submission,Google,1,0,0,4.0,89,2.0,Email Bounced,India,Human Resource Management,SMS,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,4,0,0,Missing,Thane & Outskirts,1,3,12.0,17.0,0,0,Email Bounced
593309,Landing Page Submission,Google,0,0,1,3.0,1141,3.0,Email Opened,India,Supply Chain Management,Advertisements,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,5,0,0,Potential Lead,Mumbai,2,3,15.0,20.0,0,0,Email Opened
593306,Landing Page Submission,Direct Traffic,0,0,0,6.0,277,2.0,Page Visited on Website,India,Finance Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Already a student,1,0,0,Student of SomeSchool,Mumbai,2,3,13.0,18.0,0,1,Page Visited on Website
593305,Landing Page Submission,Direct Traffic,1,0,0,2.0,16,2.0,SMS Sent,Qatar,Human Resource Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Missing,Mumbai,2,3,14.0,18.0,0,1,SMS Sent
593297,API,Olark Chat,0,0,0,0.0,0,0.0,Email Link Clicked,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,3,2,17.0,15.0,0,0,Email Link Clicked
593292,Landing Page Submission,Organic Search,0,0,1,9.0,945,3.0,SMS Sent,India,Retail Management,Missing,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Potential Lead,Mumbai,2,3,15.0,20.0,0,1,SMS Sent
593282,Landing Page Submission,Direct Traffic,0,0,0,2.0,65,2.0,Page Visited on Website,India,Operations Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,1,0,0,Missing,Other Cities of Maharashtra,3,3,16.0,17.0,0,1,Modified
593260,Landing Page Submission,Direct Traffic,0,0,0,4.0,6,4.0,Email Opened,India,Human Resource Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Missing,Mumbai,2,3,13.0,18.0,0,1,Email Opened
593227,API,Google,0,0,0,1.0,478,1.0,Converted to Lead,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,2,2,14.0,15.0,0,0,Modified
593222,API,Olark Chat,0,0,1,3.0,1083,1.5,SMS Sent,India,Operations Management,Missing,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Missing,Mumbai,2,2,13.0,16.0,0,1,SMS Sent
593220,Landing Page Submission,Direct Traffic,0,0,0,7.0,43,3.5,Email Link Clicked,India,Services Excellence,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Missing,Mumbai,2,2,13.0,15.0,0,0,Email Link Clicked
593211,Lead Add Form,Reference,0,0,1,0.0,0,0.0,Email Opened,India,Healthcare Management,Missing,Student,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,2,0,0,Other Leads,Other Cities,2,2,14.0,13.0,0,0,Email Opened
593208,Lead Add Form,Welingak Website,0,0,1,1.0,967,1.0,Email Opened,India,IT Projects Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Other Cities of Maharashtra,2,2,15.0,13.0,0,1,Email Opened
593206,Landing Page Submission,Organic Search,0,0,1,3.0,181,3.0,SMS Sent,India,Finance Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Thane & Outskirts,1,3,12.0,17.0,0,1,SMS Sent
593203,Landing Page Submission,Direct Traffic,0,0,1,5.0,282,1.67,SMS Sent,India,Marketing Management,Student of SomeSchool,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Missing,Mumbai,2,3,14.0,18.0,0,0,SMS Sent
593201,API,Google,0,0,0,2.0,489,1.0,SMS Sent,Singapore,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,invalid number,3,0,0,Missing,Missing,2,2,14.0,15.0,0,0,SMS Sent
593169,Landing Page Submission,Google,0,0,0,3.0,358,3.0,Email Opened,India,Operations Management,Online Search,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Missing,Other Cities of Maharashtra,2,3,14.0,17.0,0,0,Email Opened
593130,Landing Page Submission,Direct Traffic,1,0,0,20.0,56,1.54,Form Submitted on Website,India,E-Business,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Not doing further education,1,0,0,Other Leads,Mumbai,3,3,16.0,18.0,0,1,Modified
593125,API,Google,0,0,0,6.0,1270,3.0,Email Opened,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,2,2,13.0,15.0,0,0,Email Opened
593124,API,Google,0,0,1,2.0,987,1.0,Email Opened,India,Human Resource Management,Missing,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,2,0,0,Potential Lead,Mumbai,2,2,13.0,15.0,0,0,Email Opened
593122,Landing Page Submission,Direct Traffic,0,0,0,3.0,432,1.5,SMS Sent,India,Finance Management,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Thane & Outskirts,2,3,13.0,17.0,0,1,Modified
593121,API,Olark Chat,0,0,1,0.0,0,0.0,Email Opened,India,Hospitality Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,1,2,12.0,15.0,0,0,Email Opened
593119,API,Olark Chat,0,0,1,0.0,0,0.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Closed by Horizzon,5,0,0,Missing,Missing,3,2,16.0,15.0,0,0,Modified
593112,Landing Page Submission,Google,0,0,0,1.0,132,1.0,Converted to Lead,India,Others,Word Of Mouth,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Interested in other courses,3,0,0,Missing,Mumbai,2,3,14.0,18.0,0,0,Modified
593100,API,Olark Chat,0,0,0,0.0,0,0.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,3,2,17.0,15.0,0,0,Modified
593095,Lead Add Form,Welingak Website,0,0,1,0.0,0,0.0,Email Opened,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,2,2,15.0,15.0,0,0,Email Opened
593093,API,Olark Chat,0,0,0,0.0,0,0.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,3,2,17.0,15.0,0,0,Modified
593090,Landing Page Submission,Organic Search,0,0,1,7.0,144,7.0,Page Visited on Website,India,Media and Advertising,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Closed by Horizzon,3,0,0,Missing,Mumbai,2,3,15.0,17.0,0,1,Modified
593086,Landing Page Submission,Google,1,0,0,17.0,642,2.13,Page Visited on Website,India,Supply Chain Management,Student of SomeSchool,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,2,0,0,Missing,Other Cities of Maharashtra,2,3,13.0,17.0,0,0,Modified
593083,Landing Page Submission,Direct Traffic,0,0,0,3.0,979,1.5,SMS Sent,India,Operations Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,wrong number given,3,0,0,Missing,Thane & Outskirts,2,2,14.0,15.0,0,1,SMS Sent
593071,Landing Page Submission,Organic Search,0,0,0,4.0,407,4.0,Email Link Clicked,India,Operations Management,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,1,3,11.0,18.0,0,1,Email Link Clicked
593069,API,Google,0,0,1,4.0,952,1.0,SMS Sent,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,2,2,14.0,15.0,0,0,SMS Sent
593063,Landing Page Submission,Google,0,0,1,3.0,1199,3.0,SMS Sent,India,Human Resource Management,Word Of Mouth,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Missing,Mumbai,2,3,14.0,18.0,0,0,SMS Sent
593058,API,Olark Chat,0,0,0,0.0,0,0.0,SMS Sent,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Missing,Missing,2,2,14.0,15.0,0,0,SMS Sent
593057,Landing Page Submission,Direct Traffic,0,0,0,20.0,1633,2.22,Page Visited on Website,India,"Banking, Investment And Insurance",Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,1,Page Visited on Website
593056,Landing Page Submission,Direct Traffic,0,0,0,8.0,106,8.0,Email Opened,India,Human Resource Management,Word Of Mouth,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,invalid number,3,0,0,Missing,Mumbai,2,3,13.0,18.0,0,1,Email Opened
593051,Landing Page Submission,Direct Traffic,0,0,0,8.0,813,4.0,Email Opened,India,"Banking, Investment And Insurance",Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Missing,Mumbai,2,3,14.0,18.0,0,1,Email Opened
593049,API,Organic Search,0,0,0,3.0,452,3.0,Email Opened,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Missing,Missing,2,2,15.0,15.0,0,0,Email Opened
593040,API,Olark Chat,0,0,0,0.0,0,0.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,3,2,17.0,15.0,0,0,Modified
593025,Landing Page Submission,Google,0,0,0,3.0,212,3.0,SMS Sent,India,Finance Management,Online Search,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Thane & Outskirts,2,3,14.0,17.0,0,0,Modified
593019,API,Google,0,0,0,4.0,55,2.0,SMS Sent,India,Marketing Management,Online Search,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Missing,Thane & Outskirts,2,2,14.0,15.0,0,0,SMS Sent
593016,Lead Add Form,Reference,0,0,1,0.0,0,0.0,Email Opened,India,Marketing Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,5,0,0,Potential Lead,Other Cities,2,3,14.0,18.0,0,0,Email Opened
593014,Landing Page Submission,Direct Traffic,0,0,0,1.0,28,1.0,Converted to Lead,India,Marketing Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Missing,Mumbai,2,3,14.0,18.0,0,0,Modified
592991,Landing Page Submission,Google,0,0,0,4.0,370,4.0,Converted to Lead,India,Travel and Tourism,Advertisements,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Interested in other courses,1,0,0,Other Leads,Thane & Outskirts,2,2,14.0,15.0,0,0,Modified
592990,Landing Page Submission,Direct Traffic,1,0,0,3.0,372,3.0,SMS Sent,India,Retail Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,wrong number given,3,0,0,Missing,Mumbai,2,3,13.0,18.0,0,1,SMS Sent
592987,API,Olark Chat,1,0,0,0.0,0,0.0,Email Bounced,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,2,2,15.0,15.0,0,0,Modified
592984,API,Organic Search,0,0,1,2.0,61,2.0,SMS Sent,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,1,2,10.0,15.0,0,0,SMS Sent
592978,API,Direct Traffic,0,0,0,3.0,563,3.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,2,2,13.0,15.0,0,0,Modified
592974,API,Olark Chat,0,0,0,0.0,0,0.0,Email Opened,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,3,2,17.0,15.0,0,0,Email Opened
592959,API,Google,0,0,1,2.0,1379,2.0,SMS Sent,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,2,2,15.0,15.0,0,0,SMS Sent
592940,API,Olark Chat,0,0,0,0.0,0,0.0,Email Opened,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,3,2,16.0,15.0,0,0,Email Opened
592929,API,Olark Chat,0,0,0,0.0,0,0.0,Olark Chat Conversation,India,Others,Missing,Student,Better Career Prospects,0,0,0,0,0,0,0,0,Already a student,1,0,0,Missing,Missing,3,2,17.0,15.0,0,0,Modified
592928,API,Google,0,0,0,2.0,69,2.0,Olark Chat Conversation,India,Others,Missing,Student,Better Career Prospects,0,0,0,0,0,0,0,0,Interested  in full time MBA,1,0,0,Missing,Missing,2,2,15.0,15.0,0,0,Olark Chat Conversation
592895,API,Olark Chat,0,0,0,0.0,0,0.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,3,2,17.0,15.0,0,0,Modified
592892,Landing Page Submission,Direct Traffic,1,0,0,2.0,141,2.0,SMS Sent,India,"Banking, Investment And Insurance",Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Other Cities,2,2,13.0,16.0,0,0,Modified
592888,Landing Page Submission,Direct Traffic,0,0,0,5.0,149,5.0,SMS Sent,India,International Business,Online Search,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Missing,Mumbai,2,3,14.0,18.0,0,0,SMS Sent
592885,Landing Page Submission,Direct Traffic,0,0,0,7.0,74,3.5,Email Opened,India,IT Projects Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Missing,Mumbai,2,2,13.0,15.0,0,1,Email Opened
592880,API,Olark Chat,0,0,0,0.0,0,0.0,Email Link Clicked,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,3,2,17.0,15.0,0,0,Email Link Clicked
592869,Landing Page Submission,Direct Traffic,0,0,0,5.0,198,5.0,Converted to Lead,India,E-COMMERCE,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Already a student,1,0,0,Student of SomeSchool,Other Cities,3,2,16.0,13.0,0,1,Modified
592867,Landing Page Submission,Organic Search,0,0,0,7.0,319,7.0,SMS Sent,India,Marketing Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Missing,Other Metro Cities,2,2,15.0,16.0,0,1,SMS Sent
592866,API,Organic Search,0,0,0,3.0,306,3.0,Email Opened,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,In confusion whether part time or DLP,3,0,0,Missing,Missing,2,2,13.0,15.0,0,0,Email Opened
592857,Landing Page Submission,Direct Traffic,0,0,0,2.0,438,2.0,Email Opened,India,Human Resource Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Already a student,1,0,0,Missing,Mumbai,2,3,15.0,18.0,0,1,Email Opened
592855,Landing Page Submission,Direct Traffic,0,0,0,8.0,139,8.0,Email Opened,India,Others,Missing,Unemployed,Missing,1,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,2,3,14.0,17.0,0,0,Email Opened
